Country Name,Continent,Image URL,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
New Caledonia,Oceania,https://flagcdn.com/w80/nc.png,NCL,79831.0,82535.0,85349.0,88066.0,90617.0,93173.0,95835.0,98597.0,101456.0,104863.0,109348.0,114521.0,119946.0,125598.0,131459.0,137472.0,142107.0,144614.0,146403.0,148142.0,149828.0,151459.0,153014.0,155019.0,157601.0,160252.0,162912.0,165659.0,168520.0,172042.0,176468.0,181251.0,186085.0,190859.0,195625.0,200392.0,205048.0,209569.0,214063.0,218531.0,223109.0,227714.0,232237.0,236684.0,240865.0,244391.0,247557.0,250731.0,253832.0,257259.0,261580.0,266547.0,271640.0,276832.0,281233.0,283177.0,283430.0,283551.0,283553.0,283617.0,284186.0,285226.0
New Zealand,Oceania,https://flagcdn.com/w80/nz.png,NZL,2379483.0,2429744.0,2484404.0,2538119.0,2588771.0,2636494.0,2682588.0,2723416.0,2754521.0,2784399.0,2822183.0,2867168.0,2919262.0,2978988.0,3041227.0,3094041.0,3126641.0,3140130.0,3142243.0,3141596.0,3146324.0,3159845.0,3185129.0,3219281.0,3249830.0,3268029.0,3281510.0,3299444.0,3316026.0,3333821.0,3396981.0,3480933.0,3532245.0,3573610.0,3621031.0,3674435.0,3729383.0,3776950.0,3811377.0,3835561.0,3857576.0,3891763.0,3951114.0,4022585.0,4083911.0,4135004.0,4181942.0,4223268.0,4261819.0,4304304.0,4347767.0,4382702.0,4411682.0,4453859.0,4522977.0,4614037.0,4714768.0,4812748.0,4900844.0,4989412.0,5069893.0,5107696.0
Nicaragua,Americas,https://flagcdn.com/w80/ni.png,NIC,1782371.0,1836457.0,1892325.0,1950162.0,2010183.0,2072688.0,2137821.0,2205570.0,2275838.0,2348401.0,2423066.0,2499829.0,2573583.0,2649283.0,2732074.0,2816945.0,2903850.0,2992531.0,3080323.0,3164524.0,3252404.0,3345679.0,3438745.0,3530287.0,3619108.0,3706480.0,3794162.0,3882168.0,3972318.0,4066482.0,4162566.0,4259635.0,4357031.0,4453733.0,4549317.0,4642935.0,4729979.0,4809574.0,4883659.0,4954021.0,5022636.0,5087822.0,5149914.0,5210970.0,5272909.0,5342108.0,5418856.0,5497246.0,5576597.0,5656605.0,5737451.0,5819054.0,5901290.0,5983850.0,6066491.0,6149418.0,6232663.0,6316236.0,6400074.0,6483660.0,6565267.0,6644745.0
Niger,Africa,https://flagcdn.com/w80/ne.png,NER,3505057.0,3608171.0,3714521.0,3823878.0,3935821.0,4049702.0,4165551.0,4283593.0,4403640.0,4525724.0,4650272.0,4776227.0,4904846.0,5037868.0,5174956.0,5317024.0,5464963.0,5619722.0,5782940.0,5955557.0,6135969.0,6322012.0,6512734.0,6708646.0,6909973.0,7118458.0,7335814.0,7561154.0,7793752.0,8034783.0,8286066.0,8546899.0,8817632.0,9100788.0,9398265.0,9714537.0,10044847.0,10383977.0,10741417.0,11117413.0,11509635.0,11920648.0,12349151.0,12796980.0,13265843.0,13756191.0,14268583.0,14803604.0,15361920.0,15943673.0,16548832.0,17176286.0,17836770.0,18519898.0,19215917.0,19939497.0,20685760.0,21435449.0,22188074.0,22947765.0,23717614.0,24502144.0
Nigeria,Africa,https://flagcdn.com/w80/ng.png,NGA,45053787.0,45989311.0,46965300.0,47973577.0,49012023.0,50086763.0,51188241.0,52293067.0,53432784.0,54631918.0,55893837.0,57214688.0,58601749.0,60082138.0,61679153.0,63410822.0,65258002.0,67234590.0,69326530.0,71498241.0,73764644.0,76068116.0,78378696.0,80438257.0,82526444.0,84897972.0,87235959.0,89591718.0,92020092.0,94531021.0,97120926.0,99720162.0,102372779.0,105122075.0,107935717.0,110819431.0,113754782.0,116754791.0,119846260.0,123047322.0,126382491.0,129862594.0,133471994.0,137202647.0,141057046.0,145017255.0,149077333.0,153267257.0,157595017.0,162049465.0,166642887.0,171379601.0,176200628.0,181049443.0,185896917.0,190671883.0,195443699.0,200254578.0,204938753.0,209485636.0,213996186.0,218529285.0
"Korea, Dem. People’s Rep.",Asia,https://flagcdn.com/w80/kp.png,PRK,11722950.0,11990715.0,12262887.0,12567057.0,12889774.0,13219376.0,13569099.0,13958351.0,14365601.0,14767625.0,15172776.0,15572460.0,15975066.0,16350373.0,16673124.0,16971054.0,17243454.0,17492795.0,17736000.0,17983465.0,18236782.0,18501303.0,18776359.0,19054039.0,19335047.0,19620396.0,19910856.0,20205486.0,20503162.0,20804364.0,21112135.0,21428637.0,21750912.0,22073353.0,22393967.0,22669306.0,22895752.0,23110836.0,23311570.0,23497597.0,23665910.0,23815363.0,23943975.0,24090383.0,24254945.0,24396433.0,24524508.0,24646384.0,24764620.0,24878338.0,24987258.0,25097878.0,25211737.0,25329455.0,25451263.0,25575355.0,25698325.0,25817710.0,25931155.0,26037633.0,26136313.0,26232531.0
North Macedonia ,Europe,https://flagcdn.com/w80/mk.png,MKD,1435061.0,1455174.0,1471743.0,1488746.0,1510901.0,1533472.0,1557354.0,1582501.0,1608933.0,1636357.0,1664213.0,1691224.0,1717400.0,1743825.0,1770551.0,1797973.0,1825833.0,1853147.0,1879853.0,1906524.0,1933044.0,1959070.0,1978962.0,1991903.0,2003401.0,2014334.0,2024729.0,2035161.0,2045738.0,2055650.0,2063689.0,2055999.0,2032515.0,2006853.0,1992669.0,1998531.0,2012551.0,2025762.0,2037576.0,2048087.0,2057255.0,2066298.0,2074482.0,2081418.0,2086583.0,2089808.0,2089233.0,2081976.0,2070840.0,2060601.0,2051510.0,2040442.0,2027288.0,2013280.0,1997842.0,1980366.0,1961268.0,1940877.0,1919730.0,1897643.0,1872021.0,1851109.0
Northern Mariana Islands,Oceania,https://flagcdn.com/w80/mp.png,MNP,8759.0,9017.0,9300.0,9617.0,9947.0,10276.0,10636.0,10769.0,10491.0,10006.0,10192.0,11288.0,12659.0,13905.0,14677.0,15083.0,15456.0,15813.0,16150.0,16508.0,17645.0,19847.0,22374.0,24960.0,27598.0,30281.0,33001.0,35753.0,38537.0,41327.0,43364.0,44413.0,45204.0,45972.0,46753.0,48192.0,51724.0,56607.0,61356.0,65933.0,68373.0,68003.0,66801.0,65438.0,63946.0,62373.0,60688.0,58958.0,57164.0,55345.0,54108.0,53632.0,53252.0,52775.0,52199.0,51538.0,50795.0,49981.0,49098.0,48154.0,47557.0,47003.0
Norway,Europe,https://flagcdn.com/w80/no.png,NOR,3581119.0,3609660.0,3638841.0,3666498.0,3694318.0,3723175.0,3752787.0,3784113.0,3816088.0,3847306.0,3875352.0,3902754.0,3932910.0,3960597.0,3985284.0,4007368.0,4026219.0,4043259.0,4058668.0,4072502.0,4085601.0,4099675.0,4114740.0,4128332.0,4139970.0,4152401.0,4167252.0,4186821.0,4209471.0,4226915.0,4241438.0,4261618.0,4286256.0,4311865.0,4336467.0,4358991.0,4381137.0,4404986.0,4431307.0,4461788.0,4490866.0,4513652.0,4538014.0,4564666.0,4591740.0,4623119.0,4660485.0,4709017.0,4768099.0,4828624.0,4889160.0,4952968.0,5018456.0,5080125.0,5137397.0,5189776.0,5235977.0,5276806.0,5311751.0,5347735.0,5379274.0,5408081.0
Oman,Asia,https://flagcdn.com/w80/om.png,OMN,530491.0,539859.0,549950.0,560833.0,572586.0,585245.0,598815.0,613318.0,628802.0,645261.0,662691.0,681125.0,700591.0,721184.0,746995.0,778870.0,814703.0,855316.0,900312.0,949123.0,1001248.0,1057327.0,1117685.0,1181464.0,1247723.0,1325489.0,1413425.0,1501005.0,1588572.0,1676234.0,1763957.0,1851477.0,1938241.0,2021677.0,2081840.0,2120531.0,2156925.0,2190726.0,2222494.0,2252910.0,2282138.0,2310221.0,2337144.0,2363801.0,2404822.0,2459808.0,2514794.0,2570176.0,2626536.0,2684665.0,2757451.0,3076761.0,3547106.0,3833915.0,4002445.0,4184897.0,4390880.0,4537397.0,4597879.0,4591247.0,4522503.0,4500427.0
Pakistan,Asia,https://flagcdn.com/w80/pk.png,PAK,45709314.0,46921275.0,48156130.0,49447779.0,50799993.0,52209015.0,53678671.0,55214771.0,56810514.0,58460945.0,60166720.0,61847897.0,63583193.0,65461911.0,67415486.0,69461179.0,71620249.0,73901832.0,76307382.0,78997041.0,82291008.0,85802047.0,89089248.0,92227712.0,95164941.0,98229291.0,101606771.0,105130713.0,108724741.0,112336635.0,116155583.0,120060408.0,123546854.0,127020115.0,130748078.0,134582253.0,138557089.0,142531801.0,146522357.0,150565382.0,154879124.0,159270911.0,163222552.0,167110250.0,171285998.0,175453212.0,179682692.0,184493230.0,189499114.0,194376535.0,199239047.0,203746069.0,207667129.0,211073979.0,214264649.0,217290885.0,220138862.0,223273975.0,226928893.0,230800909.0,235001743.0,239477805.0
Palau,Oceania,https://flagcdn.com/w80/pw.png,PLW,9348.0,9581.0,9815.0,10060.0,10312.0,10566.0,10824.0,11012.0,11103.0,11182.0,11393.0,11783.0,12216.0,12577.0,12711.0,12675.0,12622.0,12548.0,12465.0,12359.0,12296.0,12422.0,12721.0,13028.0,13359.0,13712.0,14044.0,14357.0,14664.0,14969.0,15282.0,15635.0,16017.0,16397.0,16796.0,17216.0,17683.0,18126.0,18548.0,18926.0,19206.0,19379.0,19527.0,19683.0,19840.0,19836.0,19615.0,19323.0,19029.0,18733.0,18418.0,18097.0,17791.0,17669.0,17739.0,17791.0,17822.0,17837.0,17842.0,17820.0,17817.0,17809.0
West Bank and Gaza,Asia,https://flagcdn.com/w80/ps.png,PSE,1073082.0,1090936.0,1109346.0,1127472.0,1140676.0,1147311.0,1146403.0,1135820.0,1121752.0,1113087.0,1116286.0,1134114.0,1164754.0,1202261.0,1241132.0,1279320.0,1316398.0,1352720.0,1389503.0,1428121.0,1469058.0,1512710.0,1560994.0,1618779.0,1688613.0,1745262.0,1789315.0,1876763.0,1977310.0,2055617.0,2139067.0,2228954.0,2324698.0,2425066.0,2529164.0,2636554.0,2746830.0,2859582.0,2962895.0,3056256.0,3151801.0,3242287.0,3322369.0,3398072.0,3475177.0,3557407.0,3645096.0,3736694.0,3829038.0,3921243.0,4016915.0,4115912.0,4215318.0,4315264.0,4415886.0,4521566.0,4632743.0,4742747.0,4850593.0,4957774.0,5069691.0,5185341.0
Panama,Americas,https://flagcdn.com/w80/pa.png,PAN,1126004.0,1159878.0,1195311.0,1232138.0,1270068.0,1308840.0,1348390.0,1388630.0,1429452.0,1470888.0,1513070.0,1556077.0,1599721.0,1643696.0,1687932.0,1732392.0,1776941.0,1821550.0,1866314.0,1911555.0,1957544.0,2004424.0,2052278.0,2101107.0,2150782.0,2200921.0,2251329.0,2301979.0,2352856.0,2403820.0,2455589.0,2508272.0,2561345.0,2615098.0,2669547.0,2724552.0,2780225.0,2836702.0,2893916.0,2951819.0,3010376.0,3069545.0,3129343.0,3189813.0,3251157.0,3313025.0,3375023.0,3437493.0,3500643.0,3564383.0,3628537.0,3693508.0,3759260.0,3825332.0,3892101.0,3960036.0,4029085.0,4098705.0,4167859.0,4234699.0,4293258.0,4345410.0
Papua New Guinea,Oceania,https://flagcdn.com/w80/pg.png,PNG,1995116.0,2046132.0,2093927.0,2141382.0,2188333.0,2235831.0,2285785.0,2337543.0,2390811.0,2446933.0,2505632.0,2566428.0,2628435.0,2690639.0,2752678.0,2814826.0,2877336.0,2940331.0,3003719.0,3067350.0,3131517.0,3197030.0,3264302.0,3333641.0,3405200.0,3478945.0,3554802.0,3632545.0,3711894.0,3796088.0,3896484.0,4021839.0,4166702.0,4320879.0,4480210.0,4644281.0,4813364.0,4987889.0,5166392.0,5349333.0,5537068.0,5728442.0,5924011.0,6124004.0,6328040.0,6535905.0,6747723.0,6963352.0,7183002.0,7406442.0,7633523.0,7859350.0,8081396.0,8302700.0,8523440.0,8743247.0,8961720.0,9178716.0,9394519.0,9609014.0,9815741.0,10012899.0
Paraguay,Americas,https://flagcdn.com/w80/py.png,PRY,1883516.0,1927402.0,1973136.0,2021913.0,2073122.0,2125176.0,2177589.0,2229991.0,2282394.0,2334997.0,2388031.0,2442540.0,2499884.0,2561104.0,2625623.0,2691649.0,2758842.0,2827874.0,2899269.0,2973966.0,3053239.0,3137609.0,3226194.0,3318075.0,3412940.0,3510677.0,3611474.0,3714893.0,3820552.0,3927802.0,4035749.0,4144372.0,4253609.0,4362705.0,4471423.0,4579805.0,4687540.0,4794417.0,4900028.0,5003139.0,5100874.0,5187690.0,5261335.0,5326437.0,5388181.0,5448102.0,5505144.0,5559383.0,5613576.0,5671245.0,5737974.0,5814634.0,5897011.0,5982446.0,6069816.0,6159106.0,6249127.0,6338656.0,6427383.0,6515060.0,6603742.0,6684184.0
Peru,Americas,https://flagcdn.com/w80/pe.png,PER,10174127.0,10475127.0,10784614.0,11102093.0,11427988.0,11761091.0,12101301.0,12448815.0,12803984.0,13166757.0,13501237.0,13838069.0,14210145.0,14582865.0,14956552.0,15333955.0,15716812.0,16109808.0,16516060.0,16933140.0,17360954.0,17798803.0,18246506.0,18705958.0,19174715.0,19648210.0,20117126.0,20582325.0,21054704.0,21532587.0,22014771.0,22483787.0,22946346.0,23413779.0,23881497.0,24348921.0,24811173.0,25274149.0,25738102.0,26186499.0,26598327.0,26964610.0,27288210.0,27580485.0,27852191.0,28101174.0,28324489.0,28530703.0,28719038.0,28896818.0,29086021.0,29304083.0,29550366.0,29817909.0,30115826.0,30457600.0,30866496.0,31324638.0,31897590.0,32449301.0,32838576.0,33155883.0
Philippines,Asia,https://flagcdn.com/w80/ph.png,PHL,27891900.0,28792617.0,29723537.0,30674733.0,31643038.0,32625327.0,33617170.0,34621325.0,35638340.0,36660795.0,37622201.0,38518658.0,39408559.0,40294125.0,41174339.0,42120830.0,43201484.0,44367965.0,45575286.0,46807103.0,48043744.0,49311730.0,50695715.0,52194624.0,53726186.0,55213007.0,56645081.0,58157496.0,59739056.0,61265258.0,62854667.0,64382249.0,65926133.0,67530620.0,69019296.0,70546244.0,72190237.0,73908814.0,75791031.0,77753260.0,79625402.0,81401489.0,83068887.0,84731838.0,86394513.0,88015957.0,89508993.0,91075179.0,92699093.0,94384256.0,96337126.0,98248616.0,100175512.0,102076337.0,103767129.0,105312986.0,106735723.0,108119693.0,109465284.0,110804685.0,112081271.0,113100946.0
Poland,Europe,https://flagcdn.com/w80/pl.png,POL,29575967.0,29979693.0,30338095.0,30674024.0,30993140.0,31288338.0,31568282.0,31828625.0,32078387.0,32322777.0,32542639.0,32771298.0,33041994.0,33333277.0,33642463.0,33964399.0,34296611.0,34628514.0,34934216.0,35248381.0,35576518.0,35900913.0,36233466.0,36573701.0,36905796.0,37200851.0,37452612.0,37665712.0,37817862.0,37938087.0,38055449.0,38152947.0,38233632.0,38294881.0,38344311.0,38364668.0,38359165.0,38348307.0,38326432.0,38287717.0,38258076.0,38247357.0,38229406.0,38203525.0,38167567.0,38124377.0,38071170.0,38020420.0,37995902.0,38002154.0,38095356.0,38208644.0,38247868.0,38259266.0,38265113.0,38266314.0,38263259.0,38254964.0,38241070.0,38225884.0,38171005.0,38040304.0
Portugal,Europe,https://flagcdn.com/w80/pt.png,PRT,8873224.0,8888381.0,8895775.0,8898302.0,8895763.0,8889623.0,8872477.0,8845842.0,8809709.0,8754238.0,8669522.0,8685586.0,8815589.0,8939234.0,9059175.0,9182303.0,9310264.0,9438170.0,9556398.0,9663303.0,9763622.0,9837589.0,9885845.0,9925257.0,9956893.0,9979475.0,9993098.0,10001991.0,10004589.0,10001379.0,9989528.0,9969182.0,9960345.0,9972341.0,9998486.0,10031755.0,10067655.0,10110548.0,10159524.0,10214877.0,10283196.0,10354328.0,10413046.0,10454245.0,10481384.0,10502994.0,10524122.0,10546821.0,10564085.0,10576264.0,10578659.0,10557049.0,10513154.0,10458286.0,10406202.0,10370266.0,10346377.0,10330836.0,10325353.0,10343218.0,10370519.0,10390956.0
Puerto Rico,Americas,https://flagcdn.com/w80/pr.png,PRI,2363921.0,2401175.0,2441246.0,2480576.0,2519043.0,2556647.0,2593844.0,2630515.0,2665791.0,2698429.0,2734423.0,2777969.0,2824366.0,2871132.0,2918198.0,2966110.0,3014962.0,3064450.0,3114155.0,3165036.0,3213681.0,3256567.0,3295924.0,3332650.0,3367199.0,3399314.0,3428771.0,3457139.0,3485071.0,3512010.0,3541046.0,3573667.0,3606394.0,3637208.0,3666080.0,3693593.0,3719954.0,3745582.0,3770562.0,3794480.0,3809867.0,3813009.0,3810715.0,3806044.0,3798658.0,3788412.0,3776220.0,3763089.0,3749129.0,3735014.0,3714835.0,3683711.0,3646422.0,3606771.0,3565368.0,3521810.0,3476008.0,3371879.0,3290068.0,3288026.0,3275801.0,3253210.0
Qatar,Asia,https://flagcdn.com/w80/qa.png,QAT,36025.0,39699.0,44652.0,50394.0,56884.0,64082.0,72207.0,81455.0,91764.0,103042.0,116370.0,131355.0,146518.0,161853.0,177371.0,193100.0,209067.0,225298.0,241821.0,258679.0,275923.0,293561.0,311544.0,329722.0,347894.0,365950.0,382426.0,397014.0,411273.0,425659.0,440184.0,454859.0,469657.0,484554.0,499469.0,514336.0,529024.0,550511.0,580543.0,612510.0,644993.0,677933.0,711216.0,744690.0,773342.0,825417.0,972841.0,1208600.0,1426942.0,1586052.0,1709240.0,1810958.0,1907121.0,2032650.0,2218377.0,2427337.0,2599382.0,2706715.0,2761145.0,2797927.0,2803373.0,2814989.0
Romania,Europe,https://flagcdn.com/w80/ro.png,ROU,18313498.0,18422519.0,18511673.0,18587432.0,18655407.0,18713061.0,18776260.0,18998561.0,19361050.0,19701813.0,20011627.0,20293489.0,20555576.0,20798321.0,21033561.0,21268070.0,21497683.0,21700176.0,21868064.0,22019629.0,22154776.0,22272787.0,22374447.0,22459213.0,22534001.0,22605814.0,22674739.0,22745588.0,22815434.0,22887645.0,22939529.0,22947415.0,22912388.0,22842257.0,22756246.0,22657724.0,22541912.0,22411509.0,22284900.0,22166156.0,22046264.0,21919917.0,21770020.0,21593447.0,21403214.0,21213395.0,21035734.0,20870714.0,20718744.0,20576923.0,20432576.0,20282008.0,20158452.0,20062914.0,19968180.0,19871018.0,19777049.0,19689406.0,19597874.0,19501543.0,19392469.0,19248159.0
Russia,Europe,https://flagcdn.com/w80/ru.png,RUS,119934143.0,121604309.0,123111720.0,124449752.0,125630155.0,126634209.0,127533631.0,128342646.0,129065047.0,129762192.0,130367189.0,130987109.0,131726417.0,132475153.0,133259154.0,134136099.0,135080691.0,136040973.0,136979086.0,137816542.0,138572628.0,139351496.0,140247744.0,141331277.0,142464237.0,143569388.0,144807816.0,146147382.0,147364493.0,148281863.0,148979538.0,149448434.0,148915993.0,148135419.0,148200736.0,148291405.0,148084580.0,147853772.0,147635542.0,147241973.0,146717784.0,146117290.0,145939502.0,145794231.0,145180094.0,144597888.0,144102949.0,143859769.0,143811835.0,143869130.0,143934468.0,144043751.0,144291024.0,144604102.0,144925638.0,145307611.0,145778669.0,146186800.0,146430147.0,146533063.0,146371293.0,145836172.0
Rwanda,Africa,https://flagcdn.com/w80/rw.png,RWA,3022299.0,3106786.0,3186019.0,3258904.0,3334836.0,3423215.0,3521626.0,3629584.0,3744013.0,3861275.0,3980675.0,4100048.0,4220335.0,4345044.0,4474236.0,4607728.0,4745963.0,4888247.0,5035173.0,5189549.0,5353263.0,5527236.0,5711557.0,5905313.0,6107630.0,6317230.0,6531887.0,6749492.0,6968074.0,7184710.0,7375311.0,7526964.0,7683265.0,7981141.0,6792358.0,5674118.0,6708767.0,7755237.0,8081685.0,8147916.0,8213935.0,8287093.0,8400185.0,8586877.0,8816848.0,9054532.0,9299250.0,9549940.0,9804268.0,10060440.0,10317559.0,10573742.0,10829904.0,11093340.0,11364758.0,11640027.0,11919183.0,12202062.0,12487999.0,12776104.0,13065839.0,13355260.0
St. Kitts and Nevis,Americas,https://flagcdn.com/w80/kn.png,KNA,55834.0,55348.0,54482.0,53462.0,52348.0,51163.0,49917.0,48626.0,47265.0,45749.0,44632.0,44228.0,44052.0,43897.0,43759.0,43628.0,43500.0,43377.0,43237.0,43052.0,42868.0,42718.0,42550.0,42354.0,42130.0,41894.0,41641.0,41366.0,41082.0,40776.0,40456.0,40382.0,40740.0,41266.0,41798.0,42347.0,42903.0,43453.0,44018.0,44624.0,45272.0,45785.0,46048.0,46200.0,46337.0,46459.0,46590.0,46734.0,46857.0,46941.0,46871.0,46916.0,47056.0,47092.0,47112.0,47108.0,47099.0,47074.0,47032.0,46974.0,46896.0,46786.0
St. Lucia,Americas,https://flagcdn.com/w80/lc.png,LCA,92605.0,93506.0,94524.0,95539.0,96527.0,97512.0,98485.0,99523.0,100694.0,101903.0,103183.0,104577.0,106020.0,107512.0,109093.0,110740.0,112441.0,114150.0,115853.0,117548.0,119303.0,121183.0,123098.0,125054.0,127085.0,129175.0,131253.0,133241.0,135019.0,136526.0,137873.0,139535.0,141629.0,143736.0,145902.0,148227.0,150453.0,152584.0,154689.0,156719.0,158624.0,160246.0,161654.0,162985.0,164250.0,165461.0,166657.0,167767.0,168815.0,169880.0,170920.0,171813.0,172595.0,173380.0,174145.0,174919.0,175652.0,176352.0,177032.0,177674.0,178261.0,178540.0
St. Martin (French part),Americas,https://flagcdn.com/w80/maf.png,MAF,4272.0,4407.0,4551.0,4695.0,4853.0,5020.0,5234.0,5494.0,5714.0,5887.0,6067.0,6247.0,6428.0,6618.0,6818.0,7063.0,7320.0,7590.0,7844.0,8085.0,8308.0,8522.0,9516.0,11510.0,13753.0,16120.0,18584.0,21125.0,23770.0,26476.0,28251.0,28824.0,29096.0,29303.0,29440.0,29492.0,29465.0,29349.0,29128.0,29303.0,30020.0,30826.0,31629.0,32420.0,33196.0,33951.0,34679.0,35360.0,35977.0,36521.0,36875.0,37094.0,37298.0,37436.0,37471.0,37384.0,37198.0,36862.0,36035.0,34289.0,31811.0,29986.0
St. Vincent and the Grenadines,Americas,https://flagcdn.com/w80/vc.png,VCT,84409.0,85885.0,87260.0,88541.0,89771.0,90948.0,92071.0,93141.0,94139.0,95073.0,95977.0,96892.0,97806.0,98705.0,99577.0,100404.0,101218.0,102013.0,102786.0,103496.0,104227.0,105092.0,105986.0,106858.0,107705.0,108526.0,109302.0,110015.0,110679.0,111289.0,111824.0,112237.0,112525.0,112753.0,112932.0,113064.0,113135.0,113158.0,113195.0,113384.0,113562.0,113505.0,113365.0,113151.0,112855.0,112465.0,112026.0,111541.0,111046.0,110522.0,109976.0,109366.0,108754.0,108156.0,107555.0,106975.0,106365.0,105675.0,104938.0,104182.0,103540.0,102848.0
Samoa,Oceania,https://flagcdn.com/w80/ws.png,WSM,112506.0,115515.0,118616.0,121779.0,124915.0,127997.0,131086.0,133783.0,136038.0,138243.0,140420.0,142514.0,144551.0,146526.0,149440.0,153352.0,157123.0,159764.0,161384.0,162892.0,164335.0,165685.0,166495.0,166726.0,166805.0,166862.0,167073.0,167670.0,168359.0,168778.0,169059.0,169379.0,170340.0,171787.0,173165.0,174585.0,176087.0,177562.0,178921.0,180279.0,181695.0,183174.0,184482.0,185446.0,186266.0,186993.0,187725.0,188764.0,190118.0,191530.0,193035.0,194726.0,196517.0,198282.0,200051.0,201794.0,203509.0,205420.0,207595.0,209793.0,211958.0,213792.0
San Marino,Europe,https://flagcdn.com/w80/sm.png,SMR,15448.0,15821.0,16195.0,16604.0,16997.0,17326.0,17548.0,17713.0,17884.0,18049.0,18193.0,18444.0,18809.0,19018.0,19051.0,19074.0,19136.0,20039.0,21050.0,21346.0,21608.0,21868.0,22076.0,22254.0,22372.0,22509.0,22663.0,22710.0,22865.0,23175.0,23501.0,23823.0,24147.0,24497.0,24853.0,25181.0,25502.0,25819.0,26148.0,26483.0,26823.0,27173.0,27513.0,27871.0,28230.0,28600.0,28964.0,29334.0,29720.0,30113.0,30648.0,32194.0,33494.0,33641.0,33753.0,33926.0,34187.0,34404.0,34557.0,34674.0,34796.0,34599.0
Sao Tome and Principe,Africa,https://flagcdn.com/w80/st.png,STP,68026.0,68723.0,69420.0,70134.0,70879.0,71692.0,72592.0,73608.0,74784.0,76094.0,77638.0,79350.0,81060.0,82817.0,84684.0,86723.0,88937.0,91317.0,93809.0,96267.0,98562.0,100627.0,102528.0,104397.0,106410.0,108669.0,111161.0,113934.0,116955.0,119991.0,122993.0,125711.0,128128.0,130478.0,132744.0,134905.0,136974.0,138934.0,140765.0,142456.0,144028.0,146384.0,149931.0,153823.0,157720.0,161650.0,165651.0,169711.0,173808.0,177867.0,181811.0,185665.0,189452.0,193157.0,196780.0,200306.0,203702.0,206986.0,210198.0,213404.0,217449.0,221975.0
Saudi Arabia,Asia,https://flagcdn.com/w80/sa.png,SAU,2435410.0,2526351.0,2620915.0,2719348.0,2821969.0,2928780.0,3039891.0,3157247.0,3282708.0,3417125.0,3562476.0,3724039.0,3905728.0,4106347.0,4323640.0,4556290.0,4807935.0,5083043.0,5381900.0,5703703.0,6047996.0,6420554.0,6824485.0,7252944.0,7697312.0,8151780.0,8628639.0,9130205.0,9629172.0,10128396.0,10640698.0,11160752.0,11686682.0,12215865.0,12750036.0,13289245.0,13831002.0,14374948.0,14922189.0,15472075.0,16177733.0,17041405.0,17910909.0,18786770.0,19669486.0,20559884.0,21459139.0,22368313.0,23287883.0,24217654.0,25157135.0,26105636.0,27062447.0,28026826.0,28998127.0,29974944.0,30717804.0,30782402.0,30365119.0,30472810.0,30991205.0,31328374.0
Senegal,Africa,https://flagcdn.com/w80/sn.png,SEN,3340901.0,3436380.0,3534688.0,3635878.0,3740541.0,3849793.0,3964305.0,4083872.0,4207593.0,4334979.0,4466329.0,4601870.0,4741631.0,4885181.0,5029446.0,5170811.0,5308567.0,5439556.0,5568100.0,5702899.0,5845639.0,5997162.0,6156964.0,6324508.0,6499365.0,6683296.0,6878200.0,7081535.0,7289619.0,7502212.0,7720523.0,7943091.0,8168397.0,8396290.0,8624080.0,8848112.0,9067018.0,9283503.0,9502952.0,9730897.0,9968263.0,10212940.0,10466217.0,10721176.0,10975709.0,11235473.0,11500093.0,11770349.0,12048962.0,12337391.0,12635418.0,12958902.0,13310499.0,13710857.0,14152101.0,14593336.0,15034517.0,15475001.0,15914495.0,16352926.0,16789215.0,17220866.0
Serbia,Europe,https://flagcdn.com/w80/rs.png,SRB,6702962.0,6771392.0,6838634.0,6904168.0,6968218.0,7031140.0,7093230.0,7154393.0,7214029.0,7271058.0,7324426.0,7375141.0,7424741.0,7473515.0,7522490.0,7572431.0,7622704.0,7671485.0,7716933.0,7758219.0,7796286.0,7827862.0,7849651.0,7864594.0,7875048.0,7881551.0,7884581.0,7885364.0,7884457.0,7881273.0,7874594.0,7867068.0,7859811.0,7849722.0,7837159.0,7823281.0,7807718.0,7789183.0,7765929.0,7734364.0,7694608.0,7651927.0,7616742.0,7590946.0,7565843.0,7539139.0,7511394.0,7482996.0,7454285.0,7425346.0,7395872.0,7364857.0,7324624.0,7276184.0,7227203.0,7177257.0,7126083.0,7073508.0,7020016.0,6966154.0,6907817.0,6835434.0
